Complaint ID,URL,Title,User,Date,Full Text
gardirop-siparisi-78-gundur-teslim-edilmedi-musteri-hizmetleri-ve-kurulum-ekibi-ilgisiz,https://www.sikayetvar.com/bellona/gardirop-siparisi-78-gundur-teslim-edilmedi-musteri-hizmetleri-ve-kurulum-ekibi-ilgisiz,"Gardırop Siparişi 78 Gündür Teslim Edilmedi, Müşteri Hizmetleri Ve Kurulum Ekibi İlgisiz",Ramazan,12 Ağustos 2025 08:47,"Bellona internet sitesi üzerinden 1ed909133857802810 numaralı gardırop siparişi verdim. Siparişin en fazla 45 iş günü içinde teslim edileceği belirtilmişti; ancak üzerinden 78 gün geçmesine rağmen halen teslimat ve kurulum yapılmadı.
Bu süreçte Bellonamüşteri hizmetleriyle iki kez online olarak görüştüm. Sonrasında Ankara kurulum ekibinden bir bayan yaklaşık 25 gün önce söz vermesine rağmen ne geldi ne de bundan sonrası için bir planlama yaptı. Sadece çok yoğun olduklarını, iptal eden olursa gelebileceklerini belirtti. Ödemenin tamamı sipariş sırasında alındı.
Bir an önce mağduriyetimin giderilmesini ve gardırobun teslimatının/kurulumunun acilen yapılmasını talep ediyorum."
bellona-kurumsal-bir-firma-degil-video,https://www.sikayetvar.com/bellona/bellona-kurumsal-bir-firma-degil-video,BellonaKurumsal Bir Firma Değil!,Murat,12 Ağustos 2025 08:46,
yanlis-renk-kumasla-teslim-edilen-koltuk-takimi-ve-cozulmeyen-sorun,https://www.sikayetvar.com/bellona/yanlis-renk-kumasla-teslim-edilen-koltuk-takimi-ve-cozulmeyen-sorun,Yanlış Renk Kumaşla Teslim Edilen Koltuk Takımı Ve Çözülmeyen Sorun,Özge,11 Ağustos 2025 23:22,"Bellona Keçiören şubesinden Nadya model koltuk takımı satın aldık. Üçlü koltuklardan biri, seçtiğimiz renk kumaş yerine farklı bir renkle kaplanmış olarak teslim edildi. Sipariş sırasında seçtiğimiz rengin kodu ve kartela fotoğrafı elimizde mevcut. Teslimatın üzerinden 15 günü aşkın süre geçmesine rağmen sorun çözülmedi.
Bu süreçte hem mağaza ile hem demüşteri hizmetleriyle iletişime geçtik ancak yardımcı olunmadı. İlk alışverişimizde böyle bir sorun yaşamış olmak bizi hayal kırıklığına uğrattı. Toplamda 50.000 TL ödemeyi kredi kartı ile yaptık.
Koltuk takımımızın, seçtiğimiz ve sipariş ettiğimiz doğru renk kumaşla kaplanarak bize teslim edilmesini talep ediyoruz. Sorunumuzun en kısa sürede çözülmesini rica ederiz."
garanti-kapsamindaki-dolap-icin-ek-ucret-talebi-ve-cozum-eksikligi,https://www.sikayetvar.com/bellona/garanti-kapsamindaki-dolap-icin-ek-ucret-talebi-ve-cozum-eksikligi,Garanti Kapsamındaki Dolap İçin Ek Ücret Talebi Ve Çözüm Eksikliği,Faruk,11 Ağustos 2025 21:16,"Bellona’dan aldığım yatak odası dolabının montajı Nazar Mobilya İkitelli bayisi tarafından yapıldı. Ancak montaj hatası nedeniyle dolabım Temmuz ayında düştü ve yaklaşık 10 aydır bu sorunla uğraşıyorum. Defalarca mağazaya başvurmama rağmen herhangi bir çözüm sunulmadı. Nazar Mobilya sahibi T******* Bey, garanti kapsamındaki dolap için bizden 20 bin TL para talep etti. Oysa ürünüm tamamen garanti kapsamında ve herhangi bir ücret ödememem gerekiyor.
Sorunumun Bellona tarafından garanti kapsamında ücretsiz olarak tamir edilmesini talep ediyorum. Mağduriyetimin bir an önce giderilmesini rica ediyorum."
bellona-larissa-konsolda-kisa-surede-kabarma-ve-yetersiz-musteri-destegi,https://www.sikayetvar.com/bellona/bellona-larissa-konsolda-kisa-surede-kabarma-ve-yetersiz-musteri-destegi,BellonaLarissa Konsolda Kısa Sürede Kabarma Ve Yetersiz Müşteri Desteği,Hakan,11 Ağustos 2025 20:11,"21.08.2025 tarihinde İstanbul Ümraniye Modoko Bellona Bayii’nden Larissa model konsol satın aldım. Ürün evimize teslim edildikten sadece iki hafta sonra köşe kısmında kabarma oluştu. Satıcıyı aradık, su dökülmüş, bizimle ilgisi yok,servisücret karşılığında değiştirir denildi. Sonrasında Bellona merkezine web sayfasından mesaj attım, durumu yazdım, onlar da aynı cevabı vererek ilgilenmediler.
Bellona markasının kaliteli bir marka olduğunu düşünmüştük. Ancak ürünleri beklediğimiz gibi kaliteli ve dayanıklı çıkmadı. Ayrıca ürünü sattıktan sonra müşteriyle ilgilenmiyorlar.
22.700₺ ödeyerek aldığım Larissa model konsolun köşesindeki kabarma sorununun ücretsiz olarak onarılmasını talep ediyorum. Mağduriyetimin giderilmesini rica ederim.
Fatura No: ba 12025000001320"
gardirop-montajinda-kirilan-cekmecenin-uzun-sure-temin-edilmemesi,https://www.sikayetvar.com/bellona/gardirop-montajinda-kirilan-cekmecenin-uzun-sure-temin-edilmemesi,Gardırop Montajında Kırılan Çekmecenin Uzun Süre Temin Edilmemesi,Şebnem,11 Ağustos 2025 19:04,"24 Haziran’da Mersin Merkez Bellona mağazasından aldığım Mavenna model gardrobun montajı Mezitli’deki adresimde yapıldı. Montaj sırasında dolabın içindeki çekmece kırıldı. Hemen mağaza ile iletişime geçtim, ancak mağaza yetkilileri merkezinyedek parçaları çok geç gönderdiğini belirterek çözüm sürecini uzattı. Montaj sırasında çekmecenin 10 gün içinde geleceği de tarafıma iletilmişti, ancak yaklaşık 1,5 aydır herhangi bir çözüm sunulmadı ve mağduriyetim devam ediyor.
Daha önce de koltuk takımımın ayakları geç gelmişti, fakat bu sorun çözülmüştü. Gardırop garanti kapsamında ve müşteri bilgilerim 1215085774 – İ****** G**** olarak kayıtlıdır.
Çekmecenin en kısa sürede temin edilip kurulmasını talep ediyorum."
ayipli-urun-ve-geciken-iade-nedeniyle-magduriyet,https://www.sikayetvar.com/bellona/ayipli-urun-ve-geciken-iade-nedeniyle-magduriyet,Ayıplı Ürün Ve Geciken İade Nedeniyle Mağduriyet,Cengiz,11 Ağustos 2025 17:54,"Yaklaşık 1 ay önce Bellona firmasına ait Diyarbakır Kantar Kavşağı şubesinden salon takımı siparişi verdik. Koltuk takımı geldi. Koltuklarda sorunlar gözlendi, firmaya aitservisgeldi. Ayıplı mal olduğu içiniadesini istedik. Şube iadesini kabul etti ama defalarca randevu verildiği halde oyalandık, evde mağdur edildik. Şikayetimin bir an önce dikkate alınmasını rica ediyorum."
surekli-oyalama-sonrasi-teslim-edilmeyen-urun-icin-iade-talebim-karsilanmiyor,https://www.sikayetvar.com/bellona/surekli-oyalama-sonrasi-teslim-edilmeyen-urun-icin-iade-talebim-karsilanmiyor,Sürekli Oyalama Sonrası Teslim Edilmeyen Ürün İçin İade Talebim Karşılanmıyor,Şenol,11 Ağustos 2025 17:30,"27 Haziran’da Zonguldak/Çaycuma Odabaşlar Bellona Bayii’nden yatak odası dolabı satın aldım ve ödemesini kredi kartı ile tek çekim olarak gerçekleştirdim (Bilgi fişi numarası: Ba120025000800). Özellikle 10 Gün içerisinde teslim edileceğinin bilgisi verildiği için satın alındı. Bu sözü veren Firma yetkilisi o... R Bey her aradığımda bizleri sürekli oyaladı. Aradan uzun bir süre geçmesine rağmen ürünüm tarafıma teslim edilmedi. Defalarca bayi ile iletişime geçmeme rağmen her seferinde “geri dönüş yapacağız” denilerek oyalandım ve herhangi bir çözüm sunulmadı.
Artık ürünün teslim edilmesini beklemiyorum,iadesini talep ediyorum. Mağduriyetimin bir an önce giderilmesini ve ödediğim tutarın tarafıma iade edilmesini istiyorum."
2-aydir-teslim-edilmeyen-koltuk-takimi-ve-yetersiz-musteri-hizmetleri,https://www.sikayetvar.com/bellona/2-aydir-teslim-edilmeyen-koltuk-takimi-ve-yetersiz-musteri-hizmetleri,2 Aydır Teslim Edilmeyen Koltuk Takımı Ve Yetersiz Müşteri Hizmetleri,Recep,11 Ağustos 2025 16:25,"Kartal Topselvi Bellona mağazasından Estella model koltuk takımı, sehpa ve konsol aynası siparişi verdim. Sipariş numaram 007562989. Siparişimi kredi kartı ile 103.000 TL ödeyerek tam 2 ay önce oluşturdum. Ancak aradan geçen sürede ürünlerim hala teslim edilmedi.
Bu süreçte Bellona müşteri hizmetleriyle WhatsApp üzerinden iletişime geçtim, ancak sadece otomatik olarak “sipariş hazırlanıyor” şeklinde yanıt alabiliyorum. Başka bir bilgilendirme veya çözüm sunulmadı.
Ürünlerimin bir an önce teslim edilmesini talep ediyorum. Mağduriyetimin giderilmesini rica ederim."
kullanilmamis-yemek-masasinda-kabarma-ve-ayrilma-garanti-kapsaminda-cozum-bekliyorum,https://www.sikayetvar.com/bellona/kullanilmamis-yemek-masasinda-kabarma-ve-ayrilma-garanti-kapsaminda-cozum-bekliyorum,"Kullanılmamış Yemek Masasında Kabarma Ve Ayrılma, Garanti Kapsamında Çözüm Bekliyorum",Nursel,11 Ağustos 2025 13:05,"24 Haziran 2025 tarihinde Konya Aydınlıkevler Yeni İstanbul Caddesi üzerindeki Çelik Mağazacılık Bellona bayisinden aldığım Valencia model yemek masamın kurulumu yapıldı. Henüz düğünüm bile olmadı ve masa hiç kullanılmadan, yaklaşık 1-1.5 ay içinde birleşme yerinde kabarma ve ayrılma meydana geldi. Masayı sadece çeyizlik olarak aldım ve hiç kullanmadım.
Sorun ortaya çıktıktan sonra Bellona yetkilileriyle iletişime geçtim. Görüşme sırasında, sanki sorunu ben oluşturmuşum gibi bir yaklaşım sergilendi. Sonrasında ise bana, ""Benim bunu sormam gerekiyor, evrakı imzalamışsınız"" denildi. Oysa bu problem masanın teslimi sırasında yoktu, sonradan ortaya çıktı. Bu yaklaşım beni oldukça üzdü.
Ürünüm garanti kapsamında olmasına rağmen yaşadığım bu mağduriyetin giderilmesini, Valencia yemek masamın değiştirilmesini talep ediyorum."
bellona-oturma-grubundaki-hata-icin-haftalarca-cozum-bekliyorum-kimse-ilgilenmiyor,https://www.sikayetvar.com/bellona/bellona-oturma-grubundaki-hata-icin-haftalarca-cozum-bekliyorum-kimse-ilgilenmiyor,BellonaOturma Grubundaki Hata İçin Haftalarca Çözüm Bekliyorum Kimse İlgilenmiyor,Ali,11 Ağustos 2025 12:30,Konya kamay mobilyadan Bellona oturma grubu aldım. 24 Mayıs'ta oturma grubu teslim edildi. Ertesi günü ürünün hatalı olduğunu fark ettik. Bayiye haber verdik. Kurban Bayramı yoğunluğu olduğunu söyleyerek bayramdan sonra bakalım müsaade edin dediler. Tamam dedik. Bayramdan sonra gelmediler. Konya Bellonaservisine haber verdik. Onlar bayinin çözeceğini çözmezse haber vermemiz gerektiğini söylediler yine gelmediler. Tekrar Konya servisine haber verdim yine ilgilenmediler. Kayseri Bellona merkeze bildirdim bayiden aldığı bilgi ile Bir hafta on gün içerisinde bayinin çözeceğini söylediler yine gelen olmadı 14 gün sonra tekrar Kayseri Bellona merkezi aradım. Onlar da sistemde arıza olduğunu söyleyip yarın arayın dediler. Dolayısıyla kimse sorunu çözmüyor
ayipli-urun-ve-eksik-parca-sorunu-cozulemiyor,https://www.sikayetvar.com/bellona/ayipli-urun-ve-eksik-parca-sorunu-cozulemiyor,Ayıplı Ürün Ve Eksik Parça Sorunu Çözülemiyor,Eren,11 Ağustos 2025 11:44,"14 Temmuz’da İzmir Bornova Kazımdirik Bellona Bayisi’nden aldığım Boohems koltuk takımının teslimatında, koltuğun sırt kısmının alt tarafında boylu boyunca siyah lekeler (yağ veya benzeri bir madde) olduğunu fark ettim. Hemeniadetalebinde bulundum. Ancak süreç boyunca defalarca arandım, barkodun fotoğrafı istendi, ardından barkodlu kısmı kesip bayiye götürmem talep edildi ve tüm bu istenenleri yerine getirdim. Buna rağmen sorun çözülmedi.
Sonrasında, fabrikanın bu ürünün rengini artık üretmediği, sorunun uzun süre devam edebileceği veya farklı bir renk gönderilebileceği söylendi. Bayi ise stoklarında bu ürünün mağaza teşhir ürünü olduğunu ve bunu gönderebileceğini iletti, ben de kabul ettim. Ancak teslimat için yine yaklaşık 2 hafta beklemem gerektiği belirtildi. Ayrıca, satın aldığım yatak odası takımının başlık kısmı da nakliyeciyle yaşanan anlaşmazlık nedeniyle eksik getirildi ve bu sorun da hâlâ çözülmedi.
Tüm bu süreçte,müşteri hizmetleriyle ve bayiyle yazışmalarım mevcut olup, ödeme işlemlerinin bir kısmını nakit, kalan kısmını ise banka hesabına havale şeklinde gerçekleştirdim. Fişlerim ve sözleşme numaram (27594) elimdedir.
Bellona’dan beklentim; eksik parçanın en kısa sürede teslim edilmesi ve ayıplı koltuk parçasının birebir yenisiyle değiştirilmesidir. Sorunlarımın hızlıca ve kalıcı şekilde çözüme kavuşturulmasını talep ediyorum."
defolu-urun-icin-4-aydir-bekleyen-degisim-talebi,https://www.sikayetvar.com/bellona/defolu-urun-icin-4-aydir-bekleyen-degisim-talebi,Defolu Ürün İçin 4 Aydır Bekleyen Değişim Talebi,Erol,11 Ağustos 2025 10:05,"22.05.2025 tarihinde Bellona'nın Ümraniye Necip Fazıl Bulvarı'ndaki Nizımlar Petrol Ürünleri Dayanıklı Tüketim Malları Sanayi ve Dış Tic. Ltd. Şti. mağazasından toplam 52.000 TL ödeyerek Valencia üçlü yataklı koltuk (Star Gri, Star Lacivert, Form Gri Lacivert, Bej) satın aldım. Ürün ilk teslimatında defolu olarak geldi. Durumu hemen mağazaya ilettim ve defolu kısımların fotoğraflarını, talep ettikleri şekilde gönderdim. Teknik ekip ürünü inceledi ve değişim yapılmasına karar verildi.
Ancak aradan geçen 4 aya rağmen tarafıma herhangi bir değişim yapılmadı. Başlangıçta haziran ayında değişim yapılacağı söylendi, ardından temmuz ve şimdi de ağustos ayına kadar süreç sürekli ertelendi. Defalarca mağaza vemüşteri hizmetleriyle iletişime geçmeme rağmen her seferinde benzer cevaplar alıyor ve bekletiliyorum. Satın aldığım ürünün ilk günden itibaren defolu olması ve değişim kararının netleşmesine rağmen bu kadar uzun süre mağdur edilmem kabul edilemez.
Ürünümün bir an önce değiştirilmesini ve daha fazla mağdur edilmemeyi talep ediyorum."
bellona-gravita-yatak-odasi-takiminda-teslimat-ve-urun-sorunlari-bitmek-bilmiyor,https://www.sikayetvar.com/bellona/bellona-gravita-yatak-odasi-takiminda-teslimat-ve-urun-sorunlari-bitmek-bilmiyor,BellonaGravita Yatak Odası Takımında Teslimat Ve Ürün Sorunları Bitmek Bilmiyor,Faruk,11 Ağustos 2025 01:30,"Bellona’dan aldığım Gravita yatak odası takımı sonrasında büyük bir mağduriyet yaşadım. Önce 28.11.2024’te ürünleri sipariş ettik. Bize 40-45 güne gelecek dendi ama ürünler henüz fabrikadan gelmedi dendi ve zamanında teslim edilmedi. Sonra biz bastırınca, mağdur olmayalım diye idareten bir karyola gönderdiler ve gelen ürünleri de olduğu gibi teslim ettiler. 65-70 gün sonra, idareten tozlu ve pis bir karyolayla birlikte sipariş ettiğimiz ürünlerin yarısı olan gardırop, komodin ve makyaj masası geldi. Ama gelen gardrobun aynası kırık, üst kısmında hafif soyulmalar vardı; komodinin ise dış çerçevesi tamamen kırık geldi. Ustalar bunların 20 güne temin edilip değiştirileceğini söyledi. Biz de ustalara güvendik. Sonrasında gelen giden olmadı. Aylar geçti, aradık bu sefer tamam ürünleriniz temin edilecek dendi. Bir gün aradılar, karyolayı getiriyoruz dediler. Ama bu sefer karyolanın iç suntaları kırık geldi. Bunları da değiştireceklerini söylediler. Sonra üçüncü defa geldiler, kırık aynayı değiştirdiler, gardrobun soyulmuş olan üst kısmını komple değiştirdiler, yeni komodin getirdiler. Ama kırık olan komodinin yerine getirdikleri ikinci komodini de kırık getirdiler. Bunu da değiştireceklerini söylediler. Dördüncü gelişlerinde sağlam komodini sonunda getirdiler diyorduk, bu sefer de bir süre sonra komodinin alt çekmecesinin vida yerinde kocaman çatlak olduğunu gördük. Ayrıca bir ay olmadan karyolanın iç kısmı kırıldı, yatak karyolanın içine gömüldü. İki ince vida atmışlar, yatağı tutsun diye. Onların da kalitesiz olduğu her halinden belli, kırılmış.
Bütün bunların yanında biz eksikleri söylüyoruz, getirenler not alıyor, sonra tekrar aradığımızda sanki hiçbir şey yokmuş gibi sıfırdan başlıyoruz; bize “elemanımız gelsin, eksikleri tespit edip bize söylesin” deniyor. Önceki gelenler elemanlarınız değil miydi, onların aldığı notlar nereye gitti? Benim evim yol geçen hanı mı ki geleni geçeni ağırlayayım? Eşyaları bile dört seferde teslim ettiler, hatta edemediler. Karakter sınırından dolayı devamını resim olarak yazıyorum..."
bellona-kurulum-eksikligi-nedeniyle-komodin-cekmeceleri-yerinden-cikti,https://www.sikayetvar.com/bellona/bellona-kurulum-eksikligi-nedeniyle-komodin-cekmeceleri-yerinden-cikti,BellonaKurulum Eksikliği Nedeniyle Komodin Çekmeceleri Yerinden Çıktı,Haydar,11 Ağustos 2025 00:57,"12 Mayıs 2025 tarihinde teslim edilen Bellona markasına güvenerek aldığım yatak odası takımının komodin çekmeceleri yerinden çıktı. Sorunun ne olduğuna baktığımızda, çekmece menteşelerinin yerine sağlam takılmadığını, vidanın yalnızca bir kez çevrilip bırakıldığını gördük. Kurulumu yapan kişi tek başına gönderilmişti ve tornavidası bile yoktu. Bu hasarın düzeltilmesi için dönüş bekliyorum. Bellona markasından, marka değerine uygun şekilde hareket edilmesini istiyorum."
bellona-yatak-odasi-takiminda-surekli-sorun-ve-musteri-hizmetlerine-ulasilamiyor,https://www.sikayetvar.com/bellona/bellona-yatak-odasi-takiminda-surekli-sorun-ve-musteri-hizmetlerine-ulasilamiyor,BellonaYatak Odası Takımında Sürekli Sorun Ve Müşteri Hizmetlerine Ulaşılamıyor,İpek,10 Ağustos 2025 17:41,"Yaklaşık 3-4 yıl önce Ankara Etimesgut Bend Bellona mağazasından annem için yatak odası ve masa sandalye takımı satın aldım. Ürünlerden baza başlığının sürekli çıkma sorunu yaklaşık bir yıldır devam ediyor. Bu sorun için daha önce Bellona mağazasıyla iletişime geçip destek talep ettim, ancak ilgilenilmediği için kendi imkanlarımızla başlığı tekrar taktırmak zorunda kaldık.
Son zamanlarda ise baza başlığının arka kısmında soyulmalar başladı. Ürünün bu kadar kısa sürede bu şekilde yıpranması ve başlığın sürekli çıkıyor. Olması kalite açısından büyük hayal kırıklığı yaratıyor. Ayrıca, Bellonamüşteri hizmetlerine ulaşmakta da ciddi zorluk yaşıyorum; defalarca aramama rağmen telefonlarıma cevap alamadım.
Ürünün fatura numarası: 0000379977. Garanti süresinden emin değilim ancak faturasını saklıyorum. Üründeki sorunların üretim hatası olup olmadığının yerinde incelenmesini ve gerekli desteğin sağlanmasını talep ediyorum."
siparisin-57-gundur-teslim-edilmemesi-ve-yetersiz-bilgilendirme,https://www.sikayetvar.com/bellona/siparisin-57-gundur-teslim-edilmemesi-ve-yetersiz-bilgilendirme,Siparişin 57 Gündür Teslim Edilmemesi Ve Yetersiz Bilgilendirme,Mehmet,10 Ağustos 2025 14:22,"13 Haziran 2025 de Bellona’dan Porto model koltuk takımı siparişi verdim. Sipariş numaram: 0007480439. Ancak aradan 57 gün geçmesine rağmen ürünüm tarafıma teslim edilmedi.
Bu süreçte iki kez Bellonamüşteri hizmetleriyle iletişime geçtim. Her ikisinde de siparişimle ilgili dönüş yapılacağı söylendi fakat herhangi bir geri dönüş alamadım. Ödememi kredi kartı ile gerçekleştirdim.
Siparişimle ilgili sürecin hızlandırılmasını, tarafıma acil olarak bilgilendirme yapılmasını ve koltuk takımımın bir an önce teslim edilmesini talep ediyorum."
